Èíslo dokladu;Katalog;Množ. hlav. jedn.;Datum vystavení;Datum vystavení OV;Datum vytvoøení  DLP
25J-00139;TR1 199 1;160,0000;04.03.2025;;
25J-00139;;160,0000;04.03.2025;05.03.2025;12.03.2025
25J-00139;13021333-12;150,0000;04.03.2025;04.03.2025;05.03.2025
25J-00139;S3 199 1;150,0000;04.03.2025;;
25J-00138;Poštovné;1,0000;04.03.2025;;
25J-00138;PVY;1,0000;04.03.2025;;
25J-00138;TA2 299 1;200,0000;04.03.2025;;
25J-00138;;200,0000;04.03.2025;11.03.2025;17.03.2025
25J-00144;PVY;1,0000;04.03.2025;;
25J-00144;TA3 299 2;200,0000;04.03.2025;;
25J-00144;12130073-00;200,0000;04.03.2025;05.03.2025;06.03.2025
25J-00144;L1 499 2;300,0000;04.03.2025;;
25J-00144;07040604-04;300,0000;04.03.2025;05.03.2025;06.03.2025
25J-00144;S1 299 2;200,0000;04.03.2025;;
25J-00144;13030332-24;200,0000;04.03.2025;06.03.2025;18.03.2025
25J-00144;S1 299 2;200,0000;04.03.2025;;
25J-00144;05020174-06;200,0000;04.03.2025;05.03.2025;06.03.2025
25J-00144;L3 299;250,0000;04.03.2025;;
25J-00144;12011193-24;250,0000;04.03.2025;07.03.2025;11.03.2025
25MR-00038;12011536-04;1,0000;04.03.2025;11.03.2025;13.03.2025
25D-00052;Dopravné;1,0000;04.03.2025;;
25D-00052;PVY;1,0000;04.03.2025;;
25D-00052;UV1 4 999;750,0000;04.03.2025;;
25D-00052;UV1 4 999;750,0000;04.03.2025;;
25D-00052;;750,0000;04.03.2025;04.03.2025;06.03.2025
25D-00053;Dopravné;1,0000;04.03.2025;;
25D-00053;11020240-34;25,0000;04.03.2025;05.03.2025;06.03.2025
25D-00053;11020240-35;25,0000;04.03.2025;05.03.2025;06.03.2025
25D-00053;11020240-37;25,0000;04.03.2025;05.03.2025;06.03.2025
25D-00053;11020240-06;25,0000;04.03.2025;05.03.2025;06.03.2025
25D-00053;;100,0000;04.03.2025;05.03.2025;12.03.2025
25R-00002;Dopravné;1,0000;04.03.2025;;
25R-00002;PVY;1,0000;04.03.2025;;
25R-00002;;2,0000;04.03.2025;;
25R-00002;Vyšívací program;1,0000;04.03.2025;;
25R-00002;;14,0000;04.03.2025;;
25R-00002;;1,0000;04.03.2025;;
25R-00002;;1,0000;04.03.2025;05.03.2025;06.03.2025
25R-00002;;1,0000;04.03.2025;;
25R-00002;;1,0000;04.03.2025;05.03.2025;06.03.2025
25R-00002;;1,0000;04.03.2025;;
25R-00002;;1,0000;04.03.2025;05.03.2025;06.03.2025
25R-00002;;1,0000;04.03.2025;;
25R-00002;;1,0000;04.03.2025;05.03.2025;06.03.2025
25R-00002;;1,0000;04.03.2025;;
25R-00002;;2,0000;04.03.2025;05.03.2025;06.03.2025
25R-00002;;1,0000;04.03.2025;;
25R-00002;;1,0000;04.03.2025;05.03.2025;06.03.2025
25R-00002;;1,0000;04.03.2025;;
25R-00002;;1,0000;04.03.2025;05.03.2025;06.03.2025
25R-00002;;1,0000;04.03.2025;;
25R-00002;;2,0000;04.03.2025;05.03.2025;06.03.2025
25R-00002;;1,0000;04.03.2025;;
25R-00002;;2,0000;04.03.2025;05.03.2025;06.03.2025
25R-00002;;1,0000;04.03.2025;;
25R-00002;;4,0000;04.03.2025;05.03.2025;06.03.2025
25MR-00037;Poštovné;1,0000;04.03.2025;;
25MR-00037;09091064-04;1,0000;04.03.2025;11.03.2025;13.03.2025
25MR-00037;12140315-03;1,0000;04.03.2025;05.03.2025;06.03.2025
25MR-00036;Poštovné;1,0000;04.03.2025;;
25MR-00036;PVY;1,0000;04.03.2025;;
25MR-00036;TA1 299 2;200,0000;04.03.2025;;
25MR-00036;2060622-06;200,0000;04.03.2025;05.03.2025;06.03.2025
25J-00145;Poštovné SK;10,0000;04.03.2025;;
25J-00145;PVY;1,0000;04.03.2025;;
25J-00145;SP 1999 1;1500,0000;04.03.2025;;
25J-00145;13060243-06;1500,0000;04.03.2025;05.03.2025;06.03.2025
25J-00145;TA1 9999 1;5000,0000;04.03.2025;;
25J-00145;;5000,0000;04.03.2025;05.03.2025;06.03.2025
25J-00145;TA1 9999 1;5000,0000;04.03.2025;;
25J-00145;12060138-04;5000,0000;04.03.2025;05.03.2025;06.03.2025
25J-00140;Poštovné;1,0000;04.03.2025;;
25J-00140;PVY;1,0000;04.03.2025;;
25J-00140;TA2 49 1;1,0000;04.03.2025;;
25J-00140;09090218-03;40,0000;04.03.2025;;
25D-00054;Dopravné;1,0000;05.03.2025;;
25D-00054;PVY;1,0000;05.03.2025;;
25D-00054;TA1 299 1;200,0000;05.03.2025;;
25D-00054;09091764-04;200,0000;05.03.2025;11.03.2025;17.03.2025
25J-00149;Poštovné SK;1,0000;05.03.2025;;
25J-00149;PVY;1,0000;05.03.2025;;
25J-00149;TA1 299 1;200,0000;05.03.2025;;
25J-00149;15060004-06;200,0000;05.03.2025;07.03.2025;11.03.2025
25J-00149;;1,0000;05.03.2025;;
25J-00149;;1000,0000;05.03.2025;;
25J-00146;Poštovné;1,0000;05.03.2025;;
25J-00146;PVY;1,0000;05.03.2025;;
25J-00146;L1 499 2;300,0000;05.03.2025;;
25J-00146;07040604-05;50,0000;05.03.2025;05.03.2025;06.03.2025
25J-00146;07040604-04;100,0000;05.03.2025;05.03.2025;06.03.2025
25J-00146;07040604-10;150,0000;05.03.2025;05.03.2025;06.03.2025
25J-00146;;1,0000;05.03.2025;18.03.2025;24.03.2025
25J-00146;12060022-00;100,0000;05.03.2025;18.03.2025;19.03.2025
25J-00146;09010234-10;1,0000;05.03.2025;18.03.2025;27.03.2025
25J-00146;09010156-05;1,0000;05.03.2025;18.03.2025;19.03.2025
25J-00148;Poštovné;1,0000;05.03.2025;;
25J-00148;PVY;1,0000;05.03.2025;;
25J-00148;TA1 199 1;100,0000;05.03.2025;;
25J-00148;15030322-12;100,0000;05.03.2025;07.03.2025;13.03.2025
25J-00148;TA1 199 1;100,0000;05.03.2025;;
25J-00148;12060138-06;100,0000;05.03.2025;07.03.2025;12.03.2025
25J-00147;02030234-24;1,0000;05.03.2025;05.03.2025;06.03.2025
25J-00147;;1,0000;05.03.2025;11.03.2025;17.03.2025
25J-00147;;1,0000;05.03.2025;11.03.2025;17.03.2025
25J-00147;02030348-03;1,0000;05.03.2025;11.03.2025;17.03.2025
25VP-00071;PVY;1,0000;06.03.2025;;
25VP-00071;;200,0000;06.03.2025;;
25J-00153;PVY;1,0000;06.03.2025;;
25J-00153;;193,0000;06.03.2025;;
25J-00153;;193,0000;06.03.2025;;
25J-00153;;21,0000;06.03.2025;;
25J-00153;;172,0000;06.03.2025;;
25D-00057;PVY;1,0000;06.03.2025;;
25D-00057;L3 299;250,0000;06.03.2025;;
25D-00057;12140368-06;250,0000;06.03.2025;13.03.2025;14.03.2025
25D-00057;L3 299;250,0000;06.03.2025;;
25D-00057;12011654-84;250,0000;06.03.2025;;
25VP-00072;13021172-09;20,0000;06.03.2025;;
25VP-00072;;1,0000;06.03.2025;;
25VP-00072;PVY;1,0000;06.03.2025;;
25J-00152;L1 199 2;100,0000;06.03.2025;;
25D-00055;PVY;1,0000;06.03.2025;;
25D-00055;UV1 4 199;100,0000;06.03.2025;;
25D-00055;15060103-14;100,0000;06.03.2025;07.03.2025;10.03.2025
25D-00055;L1 199 8;100,0000;06.03.2025;;
25D-00055;01060668-03;100,0000;06.03.2025;06.03.2025;07.03.2025
25VP-00073;PVY;1,0000;06.03.2025;;
25VP-00073;;300,0000;06.03.2025;;
25VP-00073;12050238-03;600,0000;06.03.2025;07.03.2025;11.03.2025
25VP-00073;;300,0000;06.03.2025;;
25VP-00073;;300,0000;06.03.2025;;
25VP-00073;;300,0000;06.03.2025;;
25VP-00073;12010948-14;300,0000;06.03.2025;10.03.2025;12.03.2025
25VP-00073;;300,0000;06.03.2025;;
25VP-00073;;300,0000;06.03.2025;;
25VP-00073;12011351-27;300,0000;06.03.2025;07.03.2025;11.03.2025
25VP-00073;;300,0000;06.03.2025;;
25MR-00039;12011011-03;300,0000;06.03.2025;07.03.2025;11.03.2025
25J-00151;Poštovné;1,0000;06.03.2025;;
25J-00151;13031006-24;100,0000;06.03.2025;06.03.2025;07.03.2025
25NK-00039;12100208-00;1000,0000;06.03.2025;07.03.2025;13.03.2025
25J-00150;Poštovné;1,0000;06.03.2025;;
25J-00150;PVY;1,0000;06.03.2025;;
25J-00150;S300 49 1;1,0000;06.03.2025;;
25J-00150;14090049-06;20,0000;06.03.2025;;
25NK-00038;;600,0000;06.03.2025;;
25VP-00074;13030928-13;100,0000;06.03.2025;07.03.2025;11.03.2025
25D-00056;;1,0000;06.03.2025;;
25D-00056;14040078-06;3,0000;06.03.2025;10.03.2025;14.03.2025
25D-00056;;1,0000;06.03.2025;;
25D-00056;14040077-06;5,0000;06.03.2025;10.03.2025;14.03.2025
25VP-00070;Dopravné;1,0000;06.03.2025;;
25VP-00070;PVY;1,0000;06.03.2025;;
25VP-00070;;100,0000;06.03.2025;;
25VP-00070;01020124-03;100,0000;06.03.2025;07.03.2025;10.03.2025
25J-00154;Poštovné;1,0000;07.03.2025;;
25J-00154;PVY;1,0000;07.03.2025;;
25J-00154;TA1 199 1;100,0000;07.03.2025;;
25J-00154;09051233-13;100,0000;07.03.2025;11.03.2025;12.03.2025
25J-00157;Poštovné;1,0000;07.03.2025;;
25J-00157;07010276-09;50,0000;07.03.2025;11.03.2025;19.03.2025
25J-00157;07010276-05;50,0000;07.03.2025;11.03.2025;19.03.2025
25J-00157;07010125-03;30,0000;07.03.2025;11.03.2025;12.03.2025
25J-00157;07010276-03;50,0000;07.03.2025;11.03.2025;19.03.2025
25MR-00040;PVY;1,0000;07.03.2025;;
25MR-00040;S2 49 1;1,0000;07.03.2025;;
25MR-00040;13030507-03;50,0000;07.03.2025;11.03.2025;12.03.2025
25MR-00040;TA1 49 1;1,0000;07.03.2025;;
25MR-00040;09051389-13;30,0000;07.03.2025;11.03.2025;13.03.2025
25MR-00040;TA1 99 1;50,0000;07.03.2025;;
25MR-00040;12071866-03;50,0000;07.03.2025;11.03.2025;12.03.2025
25MR-00040;TA1 99 1;50,0000;07.03.2025;;
25MR-00040;12071866-04;50,0000;07.03.2025;11.03.2025;12.03.2025
25MR-00040;TA3 99 1;70,0000;07.03.2025;;
25MR-00040;09010327-03;70,0000;07.03.2025;21.03.2025;24.03.2025
25MR-00040;;100,0000;07.03.2025;;
25J-00155;25021802;50,0000;07.03.2025;;
25J-00156;Poštovné;1,0000;07.03.2025;;
25J-00156;PVY;1,0000;07.03.2025;;
25J-00156;TA2 999 1;500,0000;07.03.2025;;
25J-00156;;500,0000;07.03.2025;13.03.2025;21.03.2025
25VP-00075;Dopravné;1,0000;07.03.2025;;
25VP-00075;PVY;1,0000;07.03.2025;;
25VP-00075;;200,0000;07.03.2025;;
25J-00158;Poštovné;1,0000;10.03.2025;;
25J-00158;PVY;1,0000;10.03.2025;;
25J-00158;;1,0000;10.03.2025;;
25J-00158;14050574-03;2,0000;10.03.2025;14.03.2025;18.03.2025
25J-00158;S2 49 1;2,0000;10.03.2025;;
25J-00158;;1,0000;10.03.2025;;
25J-00158;14100989-06;7,0000;10.03.2025;10.03.2025;14.03.2025
25J-00158;;1,0000;10.03.2025;;
25J-00158;;8,0000;10.03.2025;10.03.2025;14.03.2025
25J-00158;;1,0000;10.03.2025;;
25J-00158;14100989-11;5,0000;10.03.2025;10.03.2025;14.03.2025
25VP-00076;PVY;1,0000;10.03.2025;;
25VP-00076;;130,0000;10.03.2025;;
25VP-00076;;130,0000;10.03.2025;;
25VP-00076;13060178-06;150,0000;10.03.2025;10.03.2025;12.03.2025
25VP-00076;;130,0000;10.03.2025;;
25VP-00076;;147,0000;10.03.2025;;
25VP-00076;;130,0000;10.03.2025;;
25VP-00076;12030263-03;150,0000;10.03.2025;11.03.2025;14.03.2025
25VP-00076;;150,0000;10.03.2025;;
25VP-00076;;130,0000;10.03.2025;;
25VP-00076;;130,0000;10.03.2025;;
25VP-00076;;130,0000;10.03.2025;;
25VP-00077;Dopravné;1,0000;10.03.2025;;
25VP-00077;PVY;1,0000;10.03.2025;;
25VP-00077;;200,0000;10.03.2025;;
25VP-00077;12072039-06;200,0000;10.03.2025;;
25VP-00077;;500,0000;10.03.2025;;
25VP-00077;12010898-89;500,0000;10.03.2025;11.03.2025;14.03.2025
25VP-00077;;200,0000;10.03.2025;;
25VP-00077;12072572-10;200,0000;10.03.2025;12.03.2025;17.03.2025
25D-00059;02030330-99;1,0000;10.03.2025;;
25VP-00078;Dopravné;1,0000;10.03.2025;;
25VP-00078;PVY;1,0000;10.03.2025;;
25VP-00078;;150,0000;10.03.2025;;
25VP-00078;;150,0000;10.03.2025;;
25VP-00078;01031880-05;150,0000;10.03.2025;11.03.2025;14.03.2025
25VP-00078;07010023-04;150,0000;10.03.2025;11.03.2025;14.03.2025
25D-00060;09050227-04;1,0000;10.03.2025;11.03.2025;13.03.2025
25J-00161;07010173-14;151,0000;10.03.2025;25.03.2025;04.04.2025
25J-00161;TA2 1999 1;1700,0000;10.03.2025;;
25J-00161;12140278-84;1700,0000;10.03.2025;20.03.2025;26.03.2025
25J-00161;PVY;1,0000;10.03.2025;;
25J-00161;S1 299 1;201,0000;10.03.2025;;
25J-00161;02020073-04;201,0000;10.03.2025;21.03.2025;25.03.2025
25J-00161;S2 99 1;80,0000;10.03.2025;;
25J-00161;;151,0000;10.03.2025;;
25J-00161;13030980-24;80,0000;10.03.2025;25.03.2025;27.03.2025
25J-00160;Poštovné;1,0000;10.03.2025;;
25J-00160;PVY;1,0000;10.03.2025;;
25J-00160;TA1 199 1;100,0000;10.03.2025;;
25J-00160;09140030-06;100,0000;10.03.2025;11.03.2025;19.03.2025
25J-00159;Poštovné;1,0000;10.03.2025;;
25J-00159;PVY;1,0000;10.03.2025;;
25J-00159;SP 199 1;300,0000;10.03.2025;;
25J-00159;13060232-03;300,0000;10.03.2025;11.03.2025;19.03.2025
25NK-00040;Dopravné;1,0000;10.03.2025;;
25NK-00040;PVY;1,0000;10.03.2025;;
25NK-00040;TA1 999 1;500,0000;10.03.2025;;
25NK-00040;06030227-04;500,0000;10.03.2025;13.03.2025;17.03.2025
25D-00061;;100,0000;10.03.2025;;
25D-00061;;100,0000;10.03.2025;13.03.2025;17.03.2025
25D-00061;S1 99 1;50,0000;10.03.2025;;
25D-00061;12050138-04;50,0000;10.03.2025;13.03.2025;14.03.2025
25D-00061;TA3 99 1;50,0000;10.03.2025;;
25D-00061;09051126-13;50,0000;10.03.2025;14.03.2025;17.03.2025
25D-00061;TA1 199 1;100,0000;10.03.2025;;
25D-00061;12100112-99;100,0000;10.03.2025;14.03.2025;17.03.2025
25D-00061;TA1 199 1;100,0000;10.03.2025;;
25D-00061;TA1 99 1;50,0000;10.03.2025;;
25D-00061;07010070-06;50,0000;10.03.2025;13.03.2025;14.03.2025
25D-00061;S1 99 1;50,0000;10.03.2025;;
25D-00061;09050014-00;50,0000;10.03.2025;14.03.2025;17.03.2025
25D-00061;S1 199 1;100,0000;10.03.2025;;
25D-00061;;100,0000;10.03.2025;13.03.2025;21.03.2025
25D-00061;TA1 99 1;50,0000;10.03.2025;;
25D-00061;12060135-09;50,0000;10.03.2025;13.03.2025;14.03.2025
25D-00061;TA1 99 1;50,0000;10.03.2025;;
25D-00061;15060004-06;50,0000;10.03.2025;14.03.2025;17.03.2025
25D-00061;TA3 99 1;50,0000;10.03.2025;;
25D-00061;09051337-09;50,0000;10.03.2025;14.03.2025;17.03.2025
25D-00061;TA3 99 1;50,0000;10.03.2025;;
25D-00061;09050885-04;50,0000;10.03.2025;13.03.2025;14.03.2025
25D-00061;TA2 199 1;100,0000;10.03.2025;;
25D-00061;12010845-04;100,0000;10.03.2025;13.03.2025;14.03.2025
25D-00061;17010063-78;100,0000;10.03.2025;13.03.2025;14.03.2025
25D-00061;PVY;1,0000;10.03.2025;;
25D-00061;TA1 199 1;100,0000;10.03.2025;;
25D-00061;12120203-04;100,0000;10.03.2025;13.03.2025;14.03.2025
25D-00058;Dopravné;1,0000;10.03.2025;;
25D-00058;PVY;1,0000;10.03.2025;;
25D-00058;ST 30;1,0000;10.03.2025;;
25D-00058;14030071-03;30,0000;10.03.2025;14.03.2025;17.03.2025
25J-00165;Poštovné;1,0000;11.03.2025;;
25J-00165;13100525-13;40,0000;11.03.2025;13.03.2025;14.03.2025
25J-00166;;200,0000;11.03.2025;;
25J-00166;;100,0000;11.03.2025;;
25D-00064;RS1 99 1;1,0000;11.03.2025;;
25D-00064;01061841-14;50,0000;11.03.2025;;
25D-00064;Dopravné;1,0000;11.03.2025;;
25D-00064;PVY;1,0000;11.03.2025;;
25D-00064;TA2 49 1;1,0000;11.03.2025;;
25D-00064;01061841-14;20,0000;11.03.2025;13.03.2025;14.03.2025
25MR-00041;TA2 299 2;200,0000;11.03.2025;;
25MR-00041;12140082-06;200,0000;11.03.2025;11.03.2025;12.03.2025
25MR-00041;PVY;1,0000;11.03.2025;;
25VP-00082;PVY;1,0000;11.03.2025;;
25VP-00082;;300,0000;11.03.2025;;
25J-00164;Poštovné;6,0000;11.03.2025;;
25J-00164;PVY;1,0000;11.03.2025;;
25J-00164;TA3 199 1;100,0000;11.03.2025;;
25J-00164;TA3 99 1;50,0000;11.03.2025;;
25J-00164;07010204-00;50,0000;11.03.2025;13.03.2025;24.03.2025
25J-00164;L3 299;250,0000;11.03.2025;;
25J-00164;12010898-09;250,0000;11.03.2025;12.03.2025;14.03.2025
25J-00164;12130555-09;250,0000;11.03.2025;13.03.2025;14.03.2025
25J-00164;;100,0000;11.03.2025;13.03.2025;21.03.2025
25J-00164;S1 299 1;250,0000;11.03.2025;;
25D-00063;13060325-24;1,0000;11.03.2025;13.03.2025;24.03.2025
25D-00063;13060314-24;1,0000;11.03.2025;14.03.2025;17.03.2025
25D-00063;13060314-06;1,0000;11.03.2025;14.03.2025;17.03.2025
25D-00063;13060314-03;1,0000;11.03.2025;14.03.2025;17.03.2025
25VP-00079;PVY;1,0000;11.03.2025;;
25VP-00079;;1,0000;11.03.2025;;
25VP-00079;;1,0000;11.03.2025;;
25VP-00079;03031242-03;6,0000;11.03.2025;11.03.2025;13.03.2025
25VP-00079;;1,0000;11.03.2025;;
25VP-00079;07030595-03;10,0000;11.03.2025;11.03.2025;13.03.2025
25VP-00079;;1,0000;11.03.2025;;
25VP-00079;09100239-04;5,0000;11.03.2025;11.03.2025;13.03.2025
25VP-00079;;50,0000;11.03.2025;;
25VP-00079;02020073-04;50,0000;11.03.2025;11.03.2025;17.03.2025
25VP-00079;01060525-04;25,0000;11.03.2025;13.03.2025;21.03.2025
25J-00163;PVY;1,0000;11.03.2025;;
25J-00163;L3 199;100,0000;11.03.2025;;
25J-00163;12011684-04;100,0000;11.03.2025;27.03.2025;27.03.2025
25J-00163;SP 199 1;100,0000;11.03.2025;;
25J-00163;13060219-06;100,0000;11.03.2025;27.03.2025;27.03.2025
25J-00163;L3 199;100,0000;11.03.2025;;
25J-00163;;100,0000;11.03.2025;27.03.2025;31.03.2025
25J-00163;S1 99 1;50,0000;11.03.2025;;
25J-00163;12130397-24;50,0000;11.03.2025;03.04.2025;07.04.2025
25J-00163;TA1 199 1;100,0000;11.03.2025;;
25J-00163;07010130-06;100,0000;11.03.2025;01.04.2025;09.04.2025
25J-00163;TA2 199 1;100,0000;11.03.2025;;
25J-00163;15060103-14;100,0000;11.03.2025;27.03.2025;27.03.2025
25J-00162;Poštovné;1,0000;11.03.2025;;
25J-00162;PVY;1,0000;11.03.2025;;
25J-00162;TA3 99 1;50,0000;11.03.2025;;
25J-00162;09010133-03;50,0000;11.03.2025;14.03.2025;17.03.2025
25J-00162;TA1 199 1;100,0000;11.03.2025;;
25J-00162;06030267-03;100,0000;11.03.2025;20.03.2025;21.03.2025
25J-00162;V6 8 49;1,0000;11.03.2025;;
25J-00162;14020801-03;15,0000;11.03.2025;14.03.2025;17.03.2025
25J-00162;TA1 199 1;100,0000;11.03.2025;;
25J-00162;12072373-03;100,0000;11.03.2025;14.03.2025;17.03.2025
25J-00162;V6 8 49;1,0000;11.03.2025;;
25J-00162;;10,0000;11.03.2025;14.03.2025;18.03.2025
25VP-00081;Dopravné;1,0000;11.03.2025;;
25VP-00081;PVY;1,0000;11.03.2025;;
25VP-00081;;500,0000;11.03.2025;;
25VP-00080;PVY;1,0000;11.03.2025;;
25VP-00080;;200,0000;11.03.2025;;
25VP-00080;05060160-06;200,0000;11.03.2025;12.03.2025;17.03.2025
25VP-00080;;50,0000;11.03.2025;;
25VP-00080;09051403-04;50,0000;11.03.2025;11.03.2025;14.03.2025
25VP-00080;;50,0000;11.03.2025;;
25VP-00080;09051213-13;50,0000;11.03.2025;11.03.2025;13.03.2025
25VP-00080;;50,0000;11.03.2025;;
25VP-00080;12060225-13;100,0000;11.03.2025;11.03.2025;14.03.2025
25VP-00080;09051273-00;50,0000;11.03.2025;13.03.2025;21.03.2025
25VP-00080;09051125-13;100,0000;11.03.2025;14.03.2025;17.03.2025
25D-00062;Dopravné;1,0000;11.03.2025;;
25D-00062;PVY;1,0000;11.03.2025;;
25D-00062;12050286-03;150,0000;11.03.2025;12.03.2025;14.03.2025
25D-00062;TA2 199 1;150,0000;11.03.2025;;
25D-00062;TA2 199 1;150,0000;11.03.2025;;
25J-00167;Poštovné;1,0000;12.03.2025;;
25J-00167;PVY;1,0000;12.03.2025;;
25J-00167;;300,0000;12.03.2025;;
25J-00167;15050375-05;300,0000;12.03.2025;13.03.2025;24.03.2025
25J-00174;Poštovné;1,0000;12.03.2025;;
25J-00174;PVY;1,0000;12.03.2025;;
25J-00174;L3 499;300,0000;12.03.2025;;
25J-00174;12011343-05;300,0000;12.03.2025;18.03.2025;20.03.2025
25J-00182;Poštovné;1,0000;12.03.2025;;
25J-00182;PVY;1,0000;12.03.2025;;
25J-00182;TA2 99 1;50,0000;12.03.2025;;
25J-00182;07010267-04;50,0000;12.03.2025;18.03.2025;27.03.2025
25J-00182;S1 99 1;50,0000;12.03.2025;;
25J-00182;09061945-04;50,0000;12.03.2025;18.03.2025;19.03.2025
25J-00182;;50,0000;12.03.2025;;
25J-00182;15050255-24;50,0000;12.03.2025;18.03.2025;19.03.2025
25J-00182;TA1 199 1;100,0000;12.03.2025;;
25J-00182;12080545-04;50,0000;12.03.2025;18.03.2025;19.03.2025
25J-00182;RS1 99 1;1,0000;12.03.2025;;
25J-00182;04010012-30;50,0000;12.03.2025;18.03.2025;19.03.2025
25J-00175;Poštovné;1,0000;12.03.2025;;
25J-00175;12011124-84;1,0000;12.03.2025;18.03.2025;20.03.2025
25J-00175;12011124-24;1,0000;12.03.2025;18.03.2025;20.03.2025
25J-00175;12011124-07;1,0000;12.03.2025;18.03.2025;20.03.2025
25J-00175;12011124-06;1,0000;12.03.2025;18.03.2025;20.03.2025
25J-00175;12011124-04;1,0000;12.03.2025;;
25J-00175;12011124-03;1,0000;12.03.2025;18.03.2025;20.03.2025
25J-00175;12011124-01;1,0000;12.03.2025;18.03.2025;20.03.2025
25J-00175;12011130-04;1,0000;12.03.2025;15.04.2025;16.04.2025
25J-00175;12011251-04 - 12.5.;1,0000;12.03.2025;23.05.2025;
25CI-00011;;1,0000;12.03.2025;14.03.2025;17.03.2025
25CI-00011;;1,0000;12.03.2025;14.03.2025;17.03.2025
25CI-00011;;1,0000;12.03.2025;14.03.2025;17.03.2025
25CI-00011;;1,0000;12.03.2025;14.03.2025;17.03.2025
25CI-00011;;1,0000;12.03.2025;14.03.2025;17.03.2025
25CI-00011;;1,0000;12.03.2025;14.03.2025;17.03.2025
25CI-00011;;1,0000;12.03.2025;25.04.2025;29.04.2025
25CI-00011;;1,0000;12.03.2025;;
25CI-00011;;1,0000;12.03.2025;14.03.2025;17.03.2025
25CI-00011;;1,0000;12.03.2025;14.03.2025;17.03.2025
25CI-00011;07010190-03;1,0000;12.03.2025;14.03.2025;17.03.2025
25CI-00011;;1,0000;12.03.2025;14.03.2025;17.03.2025
25J-00169;PVY;1,0000;12.03.2025;;
25J-00169;;1000,0000;12.03.2025;;
25J-00176;Poštovné;1,0000;12.03.2025;;
25J-00176;11010132-06;100,0000;12.03.2025;14.03.2025;18.03.2025
25J-00168;Poštovné;1,0000;12.03.2025;;
25J-00168;PVY;1,0000;12.03.2025;;
25J-00168;;1000,0000;12.03.2025;;
25J-00181;Poštovné;1,0000;12.03.2025;;
25J-00181;PVY;1,0000;12.03.2025;;
25J-00181;TA1 299 1;200,0000;12.03.2025;;
25J-00181;;200,0000;12.03.2025;18.03.2025;24.03.2025
25J-00181;TA2 299 1;200,0000;12.03.2025;;
25J-00181;;200,0000;12.03.2025;18.03.2025;20.03.2025
25J-00178;Poštovné;1,0000;12.03.2025;;
25J-00178;13120096-03;1,0000;12.03.2025;18.03.2025;27.03.2025
25VP-00083;15080098-78;50,0000;12.03.2025;13.03.2025;14.03.2025
25VP-00083;09010133-11;50,0000;12.03.2025;14.03.2025;17.03.2025
25VP-00083;09051907-99;20,0000;12.03.2025;12.03.2025;13.03.2025
25VP-00083;;100,0000;12.03.2025;;
25VP-00083;14030246-11;30,0000;12.03.2025;12.03.2025;13.03.2025
25VP-00083;09010328-04;50,0000;12.03.2025;14.03.2025;17.03.2025
25VP-00083;09010155-06;20,0000;12.03.2025;13.03.2025;21.03.2025
25J-00173;Poštovné;2,0000;12.03.2025;;
25J-00173;PVY;1,0000;12.03.2025;;
25J-00173;TA1 2999 1;2000,0000;12.03.2025;;
25J-00173;;2000,0000;12.03.2025;13.03.2025;21.03.2025
25VP-00084;PVY;1,0000;12.03.2025;;
25VP-00084;;1000,0000;12.03.2025;;
25VP-00084;17010174-78;1000,0000;12.03.2025;17.03.2025;19.03.2025
25D-00066;PVY;1,0000;12.03.2025;;
25D-00066;09010327-89;100,0000;12.03.2025;17.03.2025;17.03.2025
25D-00066;15050336-09;400,0000;12.03.2025;18.03.2025;27.03.2025
25D-00066;S1 499 1;400,0000;12.03.2025;;
25D-00066;01031198-13;400,0000;12.03.2025;17.03.2025;17.03.2025
25D-00066;TA3 199 1;100,0000;12.03.2025;;
25D-00066;;100,0000;12.03.2025;25.04.2025;28.04.2025
25D-00066;11030355-09;100,0000;12.03.2025;18.03.2025;27.03.2025
25D-00066;TA1 499 1;400,0000;12.03.2025;;
25D-00066;06030227-09;400,0000;12.03.2025;20.03.2025;21.03.2025
25D-00066;TA1 499 1;400,0000;12.03.2025;;
25D-00066;12072551-89;400,0000;12.03.2025;17.03.2025;17.03.2025
25D-00066;TA1 499 1;400,0000;12.03.2025;;
25D-00066;TA1 499 1;400,0000;12.03.2025;;
25D-00066;09090555-09;400,0000;12.03.2025;18.03.2025;27.03.2025
25D-00066;;400,0000;12.03.2025;18.03.2025;24.03.2025
25D-00066;05070219-09;400,0000;12.03.2025;18.03.2025;27.03.2025
25D-00066;TA1 499 1;400,0000;12.03.2025;;
25D-00066;09091215-29;400,0000;12.03.2025;18.03.2025;19.03.2025
25D-00066;TA2 199 1;100,0000;12.03.2025;;
25D-00066;;400,0000;12.03.2025;31.03.2025;07.04.2025
25J-00183;Poštovné;1,0000;12.03.2025;;
25J-00183;PVY;1,0000;12.03.2025;;
25J-00183;RS1 99 1;1,0000;12.03.2025;;
25J-00183;04010468-03;81,0000;12.03.2025;18.03.2025;19.03.2025
25CI-00012;;55,0000;12.03.2025;14.03.2025;19.03.2025
25CI-00012;;1,0000;12.03.2025;14.03.2025;18.03.2025
25CI-00012;;1,0000;12.03.2025;14.03.2025;18.03.2025
25CI-00012;09090410-05;1,0000;12.03.2025;14.03.2025;18.03.2025
25CI-00012;;1,0000;12.03.2025;14.03.2025;18.03.2025
